name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_27	Yes, but if somebody at the European Council will not accept the outcome of the deal, we will have a real problem. Deputy Howlin made a point about knowing the thinking of other European colleagues, and it takes time to build those relationships, but, as he is aware, it comes down to the European Council's decision, it is the Heads of Government who will make the ultimate decision. I take the Deputy's comments in the spirit that he made them. The presentation of our priorities, as we see them, without having all of the information in so far as what the British Government's thinking is on this, have been reflected in the Commission, Parliament and Council. However, as the Deputy pointed out, in terms of having as close as possible a working relationship between the European Union and the United Kingdom, which is what we have now as a member of the European Union, that will be changed by virtue of the fact that the Single Market will be gone and the trading status will be changed. Therefore, when we go around that loop and come back to where we started we will be in a different position. Even if no tariffs will apply in terms of trade, we will still have two different jurisdictions and the complications that would involve are obvious. An Open Skies arrangement will have to be drawn up between the European Union and the United Kingdom, otherwise, aircraft will not be able to take off from here and land in London and go on to collect other passengers. That is an issue that needs to be dealt with and it is being worked upon now. We cannot wait for divorce to be concluded to do that.  The three issues identified by Michael Barnier here and agreed by Europe are the border, modalities and liabilities in terms of what the bill might be and the question of citizen's rights and reciprocal rights. All these matters, as was rightly said, were never put to the people in a way that they would have had a real discussion about understanding them. That is why our common travel area, which has been in place for 90 years covering travel, residence and the right to work and to draw social benefits, is a bilateral arrangement between Ireland and the UK and it is different with respect to rights of the Polish people or Lithuanians or Latvians who live in Great Britain. The European position is that if we want to have a parallel discussion begun, where we get into the meat of trade, we will have to make substantial progress in respect of the first three issues. I hear comments from some people across the water to the effect that progress will not be made on this, which clearly will lead to other complications.	spk_265
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_27	I take the Deputy's point. A no deal situation would be catastrophic for Ireland in, for example, the beef and agrifood sectors. Deputy Nolan spoke about the Brexit position. We did not cause this, we were not responsible for it and we did not want it but we have to deal with it. In respecting the vote of the British electorate, clearly, the issues that are priority have been set out for us. Dr. Pfeiffer is perfectly entitled to his opinion but this is decided at the European Council from a European point of view. One can have all the opinions, all the ideas and all the propositions one wants but at the end of the day, political leaders have to make decisions and the choices sometimes are not very palatable. That is why we were happy to get unanimous support from all the other 26 member states to say that Ireland's priorities are understood and Ireland's unique position is understood. We should remember that Brexit does not interfere with the Good Friday Agreement and we will not let it interfere with it. The Agreement was signed 19 years before Brexit ever became a reality.	spk_267
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_27	Thank you. In recognising the visionaries of the Good Friday Agreement, we have had support from Europe, in that, if the Agreement is ever implemented in full, that is, with a vote for consent by the democratic decision of people to join the Republic, the entire Island would be recognised as an entity of the European Union in full without having to reapply for membership.	spk_269
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	I propose to take Questions Nos. 7 to 9, inclusive, together. We are confident that the European Council’s adoption of the EU’s negotiating guidelines on 29 April gives Ireland its strongest hand going into these complex negotiations. The unique circumstances of Ireland have been recognised as part of the negotiations from the outset.  The Government’s priority here has been to ensure that the unique circumstances on the island of Ireland, including the Good Friday Agreement which already exists, are recognised and protected within the context of the Article 50 negotiations leading to a withdrawal agreement. The Good Friday Agreement is an internationally recognised treaty, legally binding and registered with the UN. This is a key distinguishing factor regarding what is a unique political and constitutional framework on the island of Ireland. As the Government has consistently said, the only way for us to influence this process and protect our national interests, including with regard to Northern Ireland and the common travel area, is to win the understanding and support of EU partners for Ireland’s unique concerns. From the outset, these concerns have been recognised as part of the negotiation guidelines, and we have achieved this understanding through the extensive programme of outreach and engagement undertaken with our EU partners. There will be a separate agreement on the UK’s future relationship with the EU, which is likely to cover a broad range of policy areas, including trade, and which is likely to take longer to conclude than the EU-UK exit agreement. Depending on the nature of this agreement, which is subject to negotiations, approval by each member state may be required in accordance with their own domestic procedures. It is also important to remember that the future relationship agreement will require ratification by all 27 member states, including Ireland. An EU-UK exit agreement will be approved by a majority in the European Council, therefore no one member state will be in a position to block or veto a deal. Even if it were possible to veto a deal, it would not mean that the UK would not leave because under Article 50, it would simply mean that the UK would depart without appropriate arrangements in place.	spk_271
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	"I will answer the last question first and the answer is ""Yes"". As the Deputy is aware from sitting very close to where Mr. Barnier spoke, this is one of the three priorities that needs to be dealt with. The first priority is the question of modalities and liabilities and the charge on the United Kingdom for leaving the European Union. This refers to a range of issues where contracts are in place or moneys are paid out of the European budget. There will be a difficulty in that if there is a €12 billion hole in the budget on a yearly basis, who is going to pay the extra or what programmes will be cut? Mr. Barnier stated that no country currently contributing to the European Union budget wants to pay any more and all of those in receipt of capital, grants and so on from the European Union do not want to receive any less. There will be a real problem if that is the scale of what is involved. The Deputy asked if the matter was discussed and it was. Mr. Barnier is a negotiator for Ireland and the Border is one of the first priorities. One of the second priorities relates to the rights of citizens and reciprocal rights for people from the UK living in the EU and  Deputy Howlin set out the position about the majority, equating to 72% of member states and 65% of the population. He is correct in that it would be a hollow victory. We do not want to have the case of negotiations coming to a finality at the European Council and finding ourselves stranded. That is why we have people on the negotiating task force who are in very close contact with our committee of permanent representatives to the EU, COREPER, and sherpa people in Brussels, so we know what is going on at all times in respect of the negotiating stances. I take the point of Deputies Howlin and Donnelly that it is very important for us in building those relationships to have our position cleared very early on. In fairness, most of the other European countries may not have as much interest as we do in Brexit because we are so close to Britain and for so many other reasons but they will become very interested if the hole in the budget will have an impact on programmes and structures in their countries. They might not have associated that with Brexit but if scheme X or Y is cut back or abolished altogether, people could become very interested politically. I agree with the sentiments that we need to do the work now and this will absorb so much political time from so many leaders over the next number of years. It need never have happened but it has happened."	spk_275
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	I made a very clear decision that we should not appoint a Brexit Minister as the European Council leaders are the ones who make the decision. The European Parliament must pass the outcome and the Singapore agreement also has an impact. These mixed agreements mean the European Union has competence in some areas but individual and regional parliaments must ratify the matters at the end of the day. We have some really good people operating in London, Brussels and throughout Europe generally. They are very competent and fully focused. Whoever is the new leader of the Fine Gael Party - I hope he will become Taoiseach, with whatever structure of Government is involved - will have at his disposal all that expertise on a constant basis and be really fully informed. It will be up to that person to build relationships with the individual leaders, who seem to change on a pretty regular basis at a European level. In my experience anyway, every second or third European Council meeting has another two or three people I might not have seen before because elections take place on a very regular and irregular basis throughout Europe. I wish the best to whomever the party selects as leader. I hope it will be a focus in putting together a Government.I will finish by saying-----	spk_277
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	-----the agenda for the European Union goes beyond Brexit. It also includes the Single Market, the digital single market, Economic and Monetary Union, opportunities to create jobs and for investment and very effective trade negotiations with other countries, including the United States and Canada and others towards the east, leading to the creation of millions of jobs. Brexit is not the be-all and end-all, but it is a real problem. While we must deal with it, we must also think beyond it	spk_279
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	Gabh mo leithscéal. The Leas-Cheann Comhairle will not have me to deal with for too long more.	spk_281
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-31	dail	32	Brexit Issues	dbsect_28	Thank you for your generosity and flexibility.	spk_283
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	Obviously, I am upset about this. The establishment of Tusla as the Child and Family Agency was part of the overall strategy of making children and the family central in Ireland, with the appointment of a senior Minister to the Cabinet, the establishment of the Department of Children and Youth Affairs, holding of a referendum on children's rights and passing of subsequent legislation in various respects that would impact on society and social Ireland. Tusla, the Child and Family Agency, is funded by the taxpayer to a substantial amount. Last night's programme made for harrowing viewing, to say the least. It showed the unconscionable circumstances in which some children in this country found themselves. It is unacceptable. This is in the place, their home, where they are supposed to feel most loved, safe and valued. I believe I can speak for everybody here and every parent who watched in saying it was distressing viewing for parents. I say to the social workers who feel they are battling a system and the trainees who feel the same way that they should not be afraid to speak up and speak out. Many feel gagged and unable to speak the truth about what they know might be happening in some places. There are a number of criticisms made in the report, in the audit commissioned by the Garda and in the media coverage of it. They relate, in particular, to the out-of-hours social work service and the level of communication between Tusla and An Garda Síochána. It must be remembered that the period under review is 2008 to the end of 2015 and that there have been continuous improvements in the child protection area and Tusla operations since. Professor Shannon, whom I greatly respect, at the launch of the report on Monday, 29 May, expressed his full confidence in Tusla's child protection framework. On the out-of-hours social work service, a significant enhancement of the service took place in November 2015 and there is now a national service which facilitates 24-hour Garda contact with a social worker in cases where removal of a child under section 12 is being contemplated.There is emergency foster and residential care for a child removed from his or her family under this provision. As part of this service, social workers are available on the ground at night, over weekends and on bank holidays to assist An Garda Síochána in what are the busiest areas, namely, Dublin, Cork city, Kildare and Wicklow. In the remaining counties the volume of calls indicates that contact with Tusla social workers by telephone has been sufficient to date, but this is clearly under review. Some concerns have been expressed about the placement of such children in Garda stations and hospitals. I have been reassured that social admissions to hospital take place only in exceptional circumstances and only where a placement is for the child's own safety. Tusla does not request the Garda to keep a child over part of a night. That is a Garda decision. On the level of communication between Tusla and An Garda Síochána, I am informed that regular strategic liaison meetings take place at senior level to deal with the inadequacy pointed to.	spk_2
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	As far as the Government and I are concerned, the issue should not be about the protection of the structure of Tusla but about the protection of children and accountability and transparency with regard to why the taxpayer puts money into Tusla in the first place. That should be evident to everybody. If that is not the case, we have to deal with the issue. My understanding - the Minister has obviously asked for a full report on it - is that work is already well under way on the many issues commented on by Dr. Shannon in his final report. Tusla will continue to roll out its national child care information system, which will significantly improve the information available on vulnerable children. I understand the Garda national child protection unit is carrying out an audit at local level of the child protection operations between Tusla and An Garda Síochána to see what is happening, or, perhaps more importantly, what is not happening. Divisional protective service units are being established in all 28 Garda divisions and effective liaison with Tusla will be a central feature of these units. Why not? In other places there are people who sit around the table from all of the various sectors to discuss these issues on a regular basis. A joint protocol is being finalised between Tusla and the Garda on the operation of section 12, which is an important section of the Act. This will provide clear and extensive guidance on a range of issues affecting children at risk. It will address many of the issues raised in the report by Dr. Shannon.  Best practice in child protection is evolving all the time. Research and reports like that of Dr. Shannon, commissioned by the Garda, provide a very necessary and valuable opportunity to review, reflect and strive to have an improved service.We are not finished with this at all. This has to be about the protection of children and not about the protection of the structure. I share the Deputy's view on that.	spk_4
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	"I cannot disagree with the central issue of Deputy Adams's comments. This has to be about accountability and not about zero accountability. The Child and Family Agency was set up for a particular purpose as part of the response of Government to placing children and children's voices at the centre of Irish society, with a senior Ministry and Department dedicated directly to children. There was a referendum on children's rights and there is legislation, dealing which issues from sexual abuse to marriage equality, which have covered issues of family and children. The report by Dr. Shannon speaks for itself. It is a very good report, a damning report and a very clear report. He has made 27 recommendations, which must and will be followed through on. The Minister will meet the Minister for Justice and Equality to address the issue of communication between Tusla and An Garda Síochána. As Deputy Adams is aware, section 12 of the Child Care Act 1991 is an essential mechanism under which An Garda Síochána performs its child protection function and is only used as a measure of last resort. The Garda Commissioner must respond to the report in respect of the training of gardaí, including training for diversity, and the PULSE system and the deficiencies identified therein. Deputies will recall that the Government has already dedicated substantial resources for investment in Garda IT infrastructure. A total of €330 million, including €205 million in the capital plan, will be provided between 2016 and 2021. Members will appreciate that the design, commissioning and the delivery of such a large-scale IT project takes time and we must get it right in the first place.  The report comments on deficiencies in child protection training for gardaí, which is very concerning and needs to be seriously addressed. While the design of course provision is a matter for the Garda Commissioner in the first instance, I am advised that the current Garda student and probationer training programme incorporates modules that address issues like sexual assault and the Children First guidelines. The extent to which the existing training programme should be expanded or amended on foot of Dr. Shannon's recommendations must be addressed by the Garda Commissioner and An Garda Síochána in their response to his report.  While acknowledging the serious issues raised for An Garda Síochána in the report, it is worth noting that there have been a number of important developments in Garda structures, including the establishment of the Garda National Protective Services Bureau and the creation of the divisional protective services units. I am advised that it is also proposed to create a national child protection unit within An Garda Síochána so some things are happening. My answer to Deputy Adams's question about whether this will receive a whole-of-Government response is ""Yes"". The answer to the question about whether we will undertake to fulfil the 17 recommendations made by Dr. Shannon is also ""Yes"". "	spk_6
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	I did not have time to say it previously but the Garda Commissioner's modernisation and renewal programme from 2016 to 2021 and the policing plan for this year contain a commitment to implement a new Garda diversity and inclusion strategy. I understand that this is expected to be finalised shortly.I am advised that the new Garda strategy will embrace the recommendation from the Ombudsman for Children, arising from its review of the manner in which the Garda Síochána invoked its powers under section 12 of the Child Care Act 1991 with regard to two Roma children, which was an issue of national public discussion and concern some time ago. As part of this work, the Garda Síochána is committed to further training its workforce to develop its cultural competence in interacting with minority communities. I will finally say to the Deputy that in so far as my tenure continues here, I will see to it that this is initiated in respect of children. We have done so much in terms of preparations, and one of the central features of the child strategy issue has been the setting up of the Child and Family Agency, Tusla. We want to see that this is enabled to do its work properly and, as I said to Deputy Micheál Martin, the central issue here is about the protection of children, not the protection of jobs or the protection of a structure. I will see that this happens.	spk_8
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	I am not happy about the situation that has arisen here. I am pleased that Dr. Shannon's report is as authentic and straightforward as it is. Tusla was the agency that said that it would be a ferocious corporate parent, looking after children. There are clearly questions to be answered here as to what was happening with public time, public money and public employees when children, as identified in this programme, were in the situation and circumstances in which they found themselves. I thank Deputy Howlin for his comment about being serious about this. It is a case where this structure will, like all other structures, seek to defend itself. The result is that vulnerable children are in very serious circumstances in some cases. It is our responsibility to see that everything humanly possible is done to put that right and if that requires further answers from Tusla, then so be it. As I said to Deputy Martin, this is not about zero accountability; it is about full accountability in respect of the most important people in the country who are our children. I want to meet the principals involved here. I want to speak to Dr. Shannon and to Tusla. I also want to speak to both Ministers. We cannot have a situation where there is a lack of engagement between the authorities and the agencies involved, the Garda and Tusla. I remember attending the launch of Tusla in Dublin Castle with the then Minister of State, Deputy Kathleen Lynch, and we put forward the proposition that Tusla was a radical step forward in the protection of children. Dr. Shannon's report points out serious inadequacies and we have to deal with those. I undertake to do so.	spk_10
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	I fully agree. It is about the change of the culture here. The culture has been one of defence and structural protection. The purpose and focus of Tusla was to deal with children and the protection of children and the care and the comfort and facilities for children. As Deputy Howlin rightly says, we should not have to wait for any rapporteur's report to know what is happening here. If there are inadequacies between the Garda communications and Tusla, then I will rectify that. If this requires regular political oversight and monitoring, let us rectify that. One cannot have children living in fear in urine-soaked clothes in situations where they deserve the protection and the support of the State. There is nothing more important than this. I thank Dr. Shannon for his report, but let us see that the 17 recommendations are implemented. I will be speaking to both the Minister for Justice and Equality and the Minister for Children and Youth Affairs, but also to Tusla. I am not happy about this. It goes to the central issue here. This is about changing a culture from one of protection of structure and jobs to one of protection of children.	spk_12
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	The central point the Deputy makes is that the Government has failed to act on this issue but I disagree. I believe that Mr. Justice Charleton is the most appropriate person to carry out the required investigation. He has already adopted an absolutely no-nonsense approach to dealing with the business before him. He has set out the timelines, the strategy and the focus of public hearings. Deputy Barry has come into this House with a report from a journalist that a phone is missing that was in the possession of the Garda Commissioner. I do not know whether that is true or whether it is an allegation that stands up but I expect that Mr. Justice Charleton will find out the truth of that. He has already pointed out that public hearings on this matter will take place in July. Obviously he is a person of long experience, having worked on the Morris tribunal and having dealt with matters as complex as this in the past. He is the very best person to deal with the matter. I reject the Deputy's assertion that the Government has not done anything about this. The Government has set up a full formal commission of investigation under a very competent sole member to deal with the matter. The terms of reference of the tribunal are comprehensive and Mr. Justice Charleton will not stand on ceremony in getting to the truth of the issue. I would be loath to accept what the Deputy has said because I do not have any idea whether it is true. It is an allegation and a report. I would much prefer to leave the determination of the facts and the truth to Mr. Justice Charleton. I have every faith that he will discharge his duties and responsibilities to the utmost level of satisfaction.	spk_14
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	It is a separate issue.	spk_27
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	It is a separate issue.	spk_30
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	The Deputy may do so if he wishes.	spk_33
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	I will answer the Deputy's question. He knows quite well what he is doing in here. He wants to raise as many subjects as he can. That is his political business.	spk_35
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Leaders' Questions	dbsect_2	"As Deputy Barry knows, the Charleton tribunal made an interim report to the Clerk of the Dáil on 18 May last. In that report, the sole member outlined the parties who have been granted representation before the tribunal. They include Sergeant Maurice McCabe; Superintendent David Taylor, who is a former Garda press officer; the Garda Commissioner; and the former Garda Commissioner, Martin Callinan. According to the interim report, the Garda Commissioner and the former Garda Commissioner have agreed to waive privilege in respect of records in their possession. A slate of public hearings on this matter will be held in July of this year under the chairmanship of Mr. Justice Charleton. That is the place where the accuracy, the veracity and the truth will be established. The matters presented here by Deputy Barry, on the basis of a journalist's report or whatever, will then be established beyond ""Yea"" or ""Nay"". I would much prefer to await the outcome of the deliberations under the direction of Mr. Justice Charleton than to rely on reports, the truth or otherwise of which I cannot stand over."	spk_37
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Order of Business	dbsect_3	It has been a while since I spoke to President el-Sisi directly. I have spoken to him directly on two occasions and have also written him a very strong letter. We have supported the all-party delegation led by the Ceann Comhairle and the request for release on humanitarian grounds. The Cabinet made a decision to send an Irish medical doctor to Egypt to assess Ibrahim Halawa's health. I will ask the Minister for Foreign Affairs and Trade to bring the Deputy up to date on the latest position.	spk_110
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Order of Business	dbsect_3	I have not had time to read it, but I expect there should be an early debate on it in the House. The important thing is there is cross-party political consensus on the main issues in the report, and from a politician's perspective, this is an important element which we have not had before. I commend the members of the committee, who have worked to remove elements of the health system from becoming political footballs. It is a matter of assessing the full report and having a debate on it here and, in so far as possible, following through on it. We will do this and come back into the House.	spk_113
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-30	dail	32	Order of Business	dbsect_3	I expect the Whip will bring in the new judicial appointments Bill on 20 June. Members will have different views on it, but it is agreed from a Government perspective. This is a radical departure bringing transparency, yet it retains the responsibility of Cabinet making decisions at Government level on judicial appointments and having a choice to do so. It is expected to be come in on 20 June and let see how it progresses. The intention is to have it resolved and put through before the summer recess, but this depends on the views of Deputies who comment.	spk_115
