pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	We are not going to introduce a digital tax. Ireland is a hub for digital and we have huge investments and huge numbers of people working in digital and tech. I do not want to undermine that by imposing a tax on them. There are levies for regulation but that is a different thing. We have also provided emergency funding to RTÉ, precisely because we want to protect employment there and continue to fund public service broadcasting but I accept that is not sustainable into the medium term. We will make a decision on a new funding model this year. It will either be a household charge collected by the Revenue or Exchequer funding, and we will make that decision this year. In the meantime, the TV licence remains the means by which public service broadcasting is funded. It is not just about RTÉ. It is the law and I encourage people to comply with the law.	spk_65
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	The capital budget for this year, which is money invested in public infrastructure like schools, hospitals, roads and transport, is €13 billion. That is four times the amount when I was first appointed to Government in 2011. That is the extent to which we have ramped up investment in public infrastructure in recent years. The additional amount to be allocated is €2.25 billion over the next three years. The Minister, Deputy Donohoe, is currently in negotiations with Ministers about how that will be allocated and to which Departments. As the Deputy can imagine, Ministers have ideas and bills attached to them that run to many multiples of €2.25 billion. It was always thus but we expect those allocations to be ready to be confirmed most likely in March.	spk_67
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. We are opening primary care centres all over the country, including in his constituency.We have increased the number of GPs being trained every year to more than 300. Two GPs are now qualifying every year for every one who retires. I appreciate that is against the backdrop of a rising population and increased demand. There are particular challenges in disadvantaged parts of our urban areas and also in rural areas. The particular challenge in rural areas is that times have changed and GPs want to work in group practices so they can have a much better quality of life. That is understandable but it requires that we reflect that in the models for the future.	spk_71
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I am not aware of that but I will certainly make inquiries. It has not been brought to my attention to date.	spk_73
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Let me get the facts first and then I can let the Deputy know.	spk_75
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy for raising this important issue. A number of years ago, the Department of Foreign Affairs commissioned a report on this and set out a number of actions that can be taken to assist Irish people returning home. Roughly 30,000 Irish citizens come home every year - 90,000 in the past three years. In many cases, they have not been away for long and so it can be straightforward but where they have been away for a long time, it can be much more challenging, as is often the case in moving to another country. There are things we can do that are under our control and we are working on them. Unfortunately, others are more complicated, particularly regarding banking records and so on. We are keen to assist our citizens to move back home should they wish to and they are returning home in very big numbers.	spk_77
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I understand those allocations will be made on Thursday. I think the information the Deputy has been given is probably incorrect. I am not referring to national roads here; they are a separate pot. I am talking about local and regional roads. Sometimes restoration and maintenance of existing roads and funding for new local and regional roads get mixed up in the one pot which can create the appearance of a cut. For example, in County Kildare, which the Ceann Comhairle will know very well, the fact that the Athy bypass is now open and running means Kildare does not get money for that new road again, which is separate from regional and local roads. I think it will become clear on Thursday.	spk_85
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I am afraid I do not. A number of BusConnects projects are progressing around the country. I am not fully up to date on that one and do not want to mislead the Deputy but I will let the Minister, Deputy Ryan's, team know she raised it today and ask him to come back to her directly.	spk_87
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Gabhaim buíochas leis an Teachta as a cuid ceisteanna agus gabhaim buíochas don ateangaire. I am advised the planning system in Ireland recognises the importance of continued daily use of the Irish language, especially in Gaeltacht areas. Section 46 of the Bill places an obligation on planning authorities to prepare, as part of a city or county development plan, a strategy relating to the creation, improvement and preservation of sustainable places and communities. This includes a provision relating to the protection of linguistic and cultural heritage, including the protection of Irish as the community language of Gaeltacht areas and in the functional area to which development plans relate. The guidelines state planning authorities should ensure development plans have regard to the provisions of the language plan and include objectives to support the promotion of the Irish language in Gaeltacht areas.	spk_90
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I am afraid I do no have the information Deputy Collins asked for. That sounds like a very good service and I will ask the Minister, Deputy Donnelly, to come back to him directly during the week. On Deputy Clarke's question, I am advised there has been a change to the special education teacher allocation model. However, there are not cuts. There is an increase of 1,000 special education teachers to 14,600. While some schools will see a decrease in the number of hours, 67% of schools will see an increase in their allocation.	spk_95
#LeoVaradkar	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Just to clarify, I should say that increase of 1,000 special education teachers for the school year coming is compared to the school year in 2021, not last year.	spk_97
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I propose to take Questions Nos. 1 to 7, inclusive, together. The work of the child poverty and well-being programme office is to prioritise action across government in areas that will have the greatest effect for children and families experiencing poverty. From Poverty to Potential: A Programme Plan for Child Well-being 2023-2025 was published last year and is the initial programme plan for the child poverty and well-being programme office in the Department. The programme builds on six focus areas identified by Government which have the potential to bring about significant change for families and children. The role of the Department of the Taoiseach is to co-ordinate and focus Government action. To facilitate this, the office has established a cross-government network on child poverty and well-being. The network has met twice to date, with a further meeting scheduled for quarter 1 of 2024. The programme also envisages a national child poverty and well-being summit in 2024. This will be a pivotal moment to take stock of progress and shape the agenda for future action on child poverty. As well as driving implementation of commitments on the six focus areas, the office will also undertake strategic initiatives aimed at enhancing the efficiency and efficacy of cross-government responses. The first of these was a commitment to assisting children and their families, with a particular focus on those who are experiencing poverty, in budget 2024. The programme office applied a cross-government approach that culminated in the development of the report, Breaking the Cycle: New Measures in Budget 2024 to Reduce Child Poverty and Promote Well-being, which was published on 14 November. The report captures new and increased budget spending by 12 Government Departments and reveals how the new budget focus is accelerating and deepening our collective ambition for children.	spk_105
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	Deputy Boyd Barrett raised the issue of child and family homelessness. Assisting individuals and families facing homelessness is a major focus for the Government and increasing the supply of housing, particularly social housing, is critical in responding to homelessness. We are now seeing record levels of investment being provided through Housing for All. In 2024, more than €5 billion is being provided for the provision of housing and we anticipate more social housing will be provided this year than in any year since the 1970s. Budget 2024 also allocated €242 million specifically for homeless services, including prevention. It will help with provision of emergency accommodation for those who need it, as well as increased prevention activity. Local authorities and their service delivery providers will work closely with all households in emergency accommodation to help them secure an exit to a tenancy. Local authorities have been sanctioned to acquire 1,500 social homes, mainly focused on acquiring properties where a social housing tenant has received a notice of termination and is at risk of homelessness. For private tenants at risk of homelessness who are not in receipt of social housing and do not qualify for it, the cost-rental tenant  Deputy Barry raised an issue relating to a particular childcare service in Cork city. I do not have information to hand on that but I will make inquiries with the Minister, Deputy O'Gorman. Deputy McAuliffe referred to the fact that the Cabinet today approved the establishment of the area intervention task force for the Ballymun area. I am delighted that John Costello, formerly of the Dublin county board, has agreed to take that on. It is a really good choice and I am delighted he has agreed to take on the role. I was in touch with him about it today. A dedicated capital budget is being provided to co-fund the task force by central and local government. I agree with the Deputy. I expect public servants and public bodies, whether that is the council, An Garda Síochána, Tusla or others, to engage fully with this body. It has worked well in Drogheda and the north-east inner city. It requires people to come to the table in a meaningful way. They cannot just show up at the meetings but, rather, must show up and then act on what happens at the meetings. We will monitor that closely and make sure it happens in Ballymun. I recognise the Deputy in particular for raising this issue and advocating for the area consistently in the Chamber for the past four years. I am glad this task force is now up and running. I hope it will demonstrate good results on the ground. We are keen to have an enterprise focus to it as well. It is an area of great social deprivation and relatively high unemployment, yet it is surrounded by an area in which there is a huge amount of employment and jobs available. It is important that we have an enterprise focus to this too. Deputy Murnane O'Connor referred to funding for food banks. I think the Department of Social Protection and the fund for European aid to the most deprived, FEAD, which is an EU programme, provides funding for that. I will certainly check that. There are different models, however. Crosscare used to provide a food bank in my area of Blanchardstown but it has gone to a very different model. I met the organisation before Christmas and I was really impressed. It has moved away from the model where people queue up for or come in to receive food or food parcels to a model where it delivers the parcels to the house. That is destigmatising. It also sits down to work individually with each household and that has enabled it to find out in many cases that people have entitlements they have not been claiming or, in some cases, all they needed was help with a particular bill or issue. Once that is done, they are able to go back to buying their groceries and other shopping in the shops, just as we all do. It is important that we have models that enable people to avoid becoming dependent on charity provision. That is a very good model to be considered in other areas too. I echo the Deputy's comments on the need to continue to improve our public services to cope with the rising needs of our society and population. I did not catch everything Deputy Ó Murchú said, but I trust the Garda to make the right decisions on such matters and trust social workers and Tusla to make the right decisions with regard to child protection. Often, they are the only ones who really know what is going on within a family situation and whether taking a child away from a family is the right thing to do. That is always a very big decision to make.	spk_111
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I propose to take Questions Nos. 8 to 15, inclusive, together. The Programme for Government: Our Shared Future committed to establishing four citizens’ assemblies on the following topics: biodiversity loss; the type of directly elected mayor and local government structures best suited for Dublin; drugs use; and the future of education. Three of those four citizens’ assemblies have now concluded their work and submitted their reports to the Oireachtas. The Dublin Citizens' Assembly concluded its meetings in October 2022 and submitted its report to the Oireachtas in December just gone by. The Oireachtas Committee on Housing, Local Government and Heritage published its response to the report in December. The Citizens' Assembly on Biodiversity Loss concluded its meetings in January 2023 and submitted its report to the Oireachtas in March 2023. The Oireachtas Committee on the Environment and Climate Action published its response to the report in December 2023. The Minister and officials in the Department of Housing, Local Government and Heritage are now leading on the preparation of a whole-of-government response to the recommendations of both the Dublin Citizens' Assembly and the Citizens' Assembly on Biodiversity Loss, and these responses will be published in due course, once they have been finalised. The Citizens’ Assembly on Drugs Use concluded its meetings in October and submitted its report to the Oireachtas in December. The report was published on 25 January and the Dáil and Seanad will now refer the report to an Oireachtas committee for consideration. I recently met with Paul Reid, the chairman of that assembly, who briefed me on the work done. I thank him and, indeed, all those who took part in the citizens’ assembly and the secretariat for their participation and commitment to the task. The Government will consider the question of further citizens’ assemblies in due course. However, there is an extant commitment for a citizens' assembly on education to begin its work this year.	spk_112
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I thank the Deputies for their questions. In response to Deputy Ó Murchú, I understand what he is saying about complex and chaotic cases. I have come across them myself but as every case is different, it is difficult to comment without knowing the circumstances. I know the Deputy appreciates that. A number of Deputies raised the Citizens' Assembly on Drugs Use which was discussed at Cabinet today. The Minister of State, Deputy Naughton, brought a memo to Cabinet establishing a dedicated committee, which will be made up, if I remember correctly, of 14 members, both Senators and TDs. The Independent Members will be asked to nominate a chairperson because it is their turn in the rotation. We expect it to be up and running next month or certainly no later than April. There are some technicalities around that. The committee is being given seven months to carry out its work and produce a report, but it does not have to take seven months. It could be done more quickly. It was pointed out to me by my staff who were involved in the citizens' assembly and by the chairman, Paul Reid, that because all of the different interest groups and experts appeared before the assembly, it is not necessarily the case that the special committee should have to do that all over again. Ultimately, it is going to be a decision for the members and the Chair as to whether they want to have everyone come in again or whether they would be happy enough to get it done in one day. That is their call, not ours. What I would say in relation to the three takeaways from the report is that the chairman, Paul Reid, was very clear on these things. He said that we should have a dedicated committee and not just refer the report to the health or justice committee because it is about health and justice and a lot more. That is why we decided to go ahead with a dedicated committee. Another takeaway is that we should develop an Irish model that works for Irish circumstances and not try to copy a model from any other jurisdiction. He was also very keen to point out that while the citizens' assembly recommended decriminalisation and a health-led approach, it made many other recommendations as well. He was keen that this not just be about the issue of decriminalisation, how that works and what it would mean, important as that is. Deputy Boyd Barrett spoke about children who are in difficulty needing someone to go to and I know from my visits to schools and from talking to young people in primary and secondary schools that many schools have a school chaplain. In the past, that would have been a religious person but that is now normally not the case; it is a teacher with special training. We have increased the number of guidance counsellors too. I had a chance to visit Foróige services and Jigsaw services which are really good services, where they exist, but I appreciate that it may not be the case that every student in every school has access to the supports he or she needs. On school visits, I do a lot of them too and I have to say when I visit primary and secondary schools around the country I am so impressed with how much education has evolved and now much more interactive it is now than it was when I was in school. There is so much more technology and engagement now. Technology being available to schools is really of huge and crucial importance. I do not know if inspectors talk to students as part of carrying out inspections but I think they should do. If it is not done, it sounds like a good idea. Any time one inspects a service, one would often ask the service users what they think so if that is not done as a matter of course, I would agree with the Deputy that it ought to be done because it is really important to hear the voice of students when it comes to the quality of their education. It is their education in the end. Finally, in response to Deputy O'Sullivan's question on the citizens' assembly on the future of education, we have not taken a decision on the timing of that yet but it is intended that it be done this year.I think we need to have it set up, ideally by the middle of the year. Citizens' assemblies do not fall when the Oireachtas falls, so the election date is not a determinant in that regard, but we would like to have it set up this year. The Minister, Deputy Foley, is working on the terms of reference for that.	spk_117
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I propose to take Questions Nos. 16 to 25, inclusive, together. The Cabinet committee on children and education oversees the implementation of commitments in the programme for Government in the area of children and education, including further and higher education, with a specific focus on child poverty and well-being. The Cabinet committee provides for a greater focus on improving the lives of all children in Ireland and giving them the best start possible, ensuring every child has the opportunity to fulfil their potential. The Cabinet committee on children and education met twice in 2023 and it is due to meet again shortly.	spk_118
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I thank Deputies for their questions and contributions. I think we can all agree with Deputy Boyd Barrett that the quality of school buildings varies hugely. I have the privilege from time to time of opening new schools. I am really impressed with the quality of building and facilities but that reminds me how much we need to do to bring the older ones up to standard. Some of our schools are very old indeed. The budget for school building is now more than €1 billion a year. It has increased dramatically but it is clear we will need to increase it some more given rising building costs in particular. I know the Minister for Public Expenditure, National Development Plan Delivery and Reform, Deputy Donohoe, and the Minister for Education, Deputy Foley, are working on that at the moment. I agree with Deputy Boyd Barrett on the benefits of additional field trips by students. Deputy O'Sullivan mentioned a number of school projects in County Cork and specifically brought our attention to ASD provision and the need to do more of that, with which I firmly agree. Both Deputies Moynihan and O'Sullivan mentioned the new special schools in Glamire and Carrigaline. There is a relatively new one in my constituency, Danu Community Special School. The Government's preference is still very much for mainstreaming but special schools are needed in certain circumstances. Home tuition is also an option in other circumstances. I agree that we need to prioritise the whole issue of special needs and having a dedicated Minister with a dedicated budget was a good innovation on behalf of this Government, which I hope will continue into the next one. Deputy Dillon raised the issue of special education teacher allocations. I am advised that schools were advised of their allocations on 6 February. There will be 14,600 special education teachers in the forthcoming school year. That is an increase of 1,000 on 2021 and the highest number ever of special education teachers. The allocation model has been in place since 2017. I am told a limited change was made to the method following consultation with unions, management bodies and schools to hear their views on the strengths and shortcomings of the allocation model. It distributes the total available number of posts in line with the school's profile. Of all schools, 67% saw their allocation increase or retained their previous allocation. Of those who saw a decrease, in almost all cases, it was five hours or less. I appreciate that nobody will welcome or want a decrease for the kids attending their school. Deputy Barry raised the industrial relations dispute regarding tutors. This is an industrial relations dispute. I am sure it will be resolved - they always are - if not by negotiation, there is always the option of a referral to the WRC or Labour Court where all arguments can be heard and it can make a recommendation. Deputy Durkan raised the issue of school places in County Kildare, an area that has seen a huge increase in population in recent years. I am advised that in County Kildare, there are 3,500 junior infant pupils and that 4,000 first enrol every year. Enrolment pressures can be driven in some cases by duplication of applications, applications from outside the area and parental or student choice. In the majority of areas, including across most of County Kildare, there are sufficient places available to meet the needs of children in the area. The Government has invested more than €250 million in new school infrastructure in County Kildare. While some applicants may not have received an offer of a school place yet for 2024-25, families can be assured that all children in an area who require a school place will be provided with one. The Government and the Minister are happy to give the assurance to the Deputy that will be the case. We are working with schools and patrons to ensure there are sufficient places available and that everyone has a place for September next year.	spk_133
#LeoVaradkar	2024-02-13	dail	33	Departmental Programmes	dbsect_11	I propose to take Questions Nos. 1 to 7, inclusive, together. The work of the child poverty and well-being programme office is to prioritise action across government in areas that will have the greatest effect for children and families experiencing poverty. From Poverty to Potential: A Programme Plan for Child Well-being 2023-2025 was published last year and is the initial programme plan for the child poverty and well-being programme office in the Department. The programme builds on six focus areas identified by Government which have the potential to bring about significant change for families and children. The role of the Department of the Taoiseach is to co-ordinate and focus Government action. To facilitate this, the office has established a cross-government network on child poverty and well-being. The network has met twice to date, with a further meeting scheduled for quarter 1 of 2024. The programme also envisages a national child poverty and well-being summit in 2024. This will be a pivotal moment to take stock of progress and shape the agenda for future action on child poverty. As well as driving implementation of commitments on the six focus areas, the office will also undertake strategic initiatives aimed at enhancing the efficiency and efficacy of cross-government responses. The first of these was a commitment to assisting children and their families, with a particular focus on those who are experiencing poverty, in budget 2024. The programme office applied a cross-government approach that culminated in the development of the report, Breaking the Cycle: New Measures in Budget 2024 to Reduce Child Poverty and Promote Well-being, which was published on 14 November. The report captures new and increased budget spending by 12 Government Departments and reveals how the new budget focus is accelerating and deepening our collective ambition for children.	spk_105
#LeoVaradkar	2024-02-13	dail	33	Departmental Programmes	dbsect_11	Deputy Boyd Barrett raised the issue of child and family homelessness. Assisting individuals and families facing homelessness is a major focus for the Government and increasing the supply of housing, particularly social housing, is critical in responding to homelessness. We are now seeing record levels of investment being provided through Housing for All. In 2024, more than €5 billion is being provided for the provision of housing and we anticipate more social housing will be provided this year than in any year since the 1970s. Budget 2024 also allocated €242 million specifically for homeless services, including prevention. It will help with provision of emergency accommodation for those who need it, as well as increased prevention activity. Local authorities and their service delivery providers will work closely with all households in emergency accommodation to help them secure an exit to a tenancy. Local authorities have been sanctioned to acquire 1,500 social homes, mainly focused on acquiring properties where a social housing tenant has received a notice of termination and is at risk of homelessness. For private tenants at risk of homelessness who are not in receipt of social housing and do not qualify for it, the cost-rental tenant  Deputy Barry raised an issue relating to a particular childcare service in Cork city. I do not have information to hand on that but I will make inquiries with the Minister, Deputy O'Gorman. Deputy McAuliffe referred to the fact that the Cabinet today approved the establishment of the area intervention task force for the Ballymun area. I am delighted that John Costello, formerly of the Dublin county board, has agreed to take that on. It is a really good choice and I am delighted he has agreed to take on the role. I was in touch with him about it today. A dedicated capital budget is being provided to co-fund the task force by central and local government. I agree with the Deputy. I expect public servants and public bodies, whether that is the council, An Garda Síochána, Tusla or others, to engage fully with this body. It has worked well in Drogheda and the north-east inner city. It requires people to come to the table in a meaningful way. They cannot just show up at the meetings but, rather, must show up and then act on what happens at the meetings. We will monitor that closely and make sure it happens in Ballymun. I recognise the Deputy in particular for raising this issue and advocating for the area consistently in the Chamber for the past four years. I am glad this task force is now up and running. I hope it will demonstrate good results on the ground. We are keen to have an enterprise focus to it as well. It is an area of great social deprivation and relatively high unemployment, yet it is surrounded by an area in which there is a huge amount of employment and jobs available. It is important that we have an enterprise focus to this too. Deputy Murnane O'Connor referred to funding for food banks. I think the Department of Social Protection and the fund for European aid to the most deprived, FEAD, which is an EU programme, provides funding for that. I will certainly check that. There are different models, however. Crosscare used to provide a food bank in my area of Blanchardstown but it has gone to a very different model. I met the organisation before Christmas and I was really impressed. It has moved away from the model where people queue up for or come in to receive food or food parcels to a model where it delivers the parcels to the house. That is destigmatising. It also sits down to work individually with each household and that has enabled it to find out in many cases that people have entitlements they have not been claiming or, in some cases, all they needed was help with a particular bill or issue. Once that is done, they are able to go back to buying their groceries and other shopping in the shops, just as we all do. It is important that we have models that enable people to avoid becoming dependent on charity provision. That is a very good model to be considered in other areas too. I echo the Deputy's comments on the need to continue to improve our public services to cope with the rising needs of our society and population. I did not catch everything Deputy Ó Murchú said, but I trust the Garda to make the right decisions on such matters and trust social workers and Tusla to make the right decisions with regard to child protection. Often, they are the only ones who really know what is going on within a family situation and whether taking a child away from a family is the right thing to do. That is always a very big decision to make.	spk_111
#LeoVaradkar	2024-02-13	dail	33	Citizens' Assembly	dbsect_12	I propose to take Questions Nos. 8 to 15, inclusive, together. The Programme for Government: Our Shared Future committed to establishing four citizens’ assemblies on the following topics: biodiversity loss; the type of directly elected mayor and local government structures best suited for Dublin; drugs use; and the future of education. Three of those four citizens’ assemblies have now concluded their work and submitted their reports to the Oireachtas. The Dublin Citizens' Assembly concluded its meetings in October 2022 and submitted its report to the Oireachtas in December just gone by. The Oireachtas Committee on Housing, Local Government and Heritage published its response to the report in December. The Citizens' Assembly on Biodiversity Loss concluded its meetings in January 2023 and submitted its report to the Oireachtas in March 2023. The Oireachtas Committee on the Environment and Climate Action published its response to the report in December 2023. The Minister and officials in the Department of Housing, Local Government and Heritage are now leading on the preparation of a whole-of-government response to the recommendations of both the Dublin Citizens' Assembly and the Citizens' Assembly on Biodiversity Loss, and these responses will be published in due course, once they have been finalised. The Citizens’ Assembly on Drugs Use concluded its meetings in October and submitted its report to the Oireachtas in December. The report was published on 25 January and the Dáil and Seanad will now refer the report to an Oireachtas committee for consideration. I recently met with Paul Reid, the chairman of that assembly, who briefed me on the work done. I thank him and, indeed, all those who took part in the citizens’ assembly and the secretariat for their participation and commitment to the task. The Government will consider the question of further citizens’ assemblies in due course. However, there is an extant commitment for a citizens' assembly on education to begin its work this year.	spk_112
#LeoVaradkar	2024-02-13	dail	33	Citizens' Assembly	dbsect_12	I thank the Deputies for their questions. In response to Deputy Ó Murchú, I understand what he is saying about complex and chaotic cases. I have come across them myself but as every case is different, it is difficult to comment without knowing the circumstances. I know the Deputy appreciates that. A number of Deputies raised the Citizens' Assembly on Drugs Use which was discussed at Cabinet today. The Minister of State, Deputy Naughton, brought a memo to Cabinet establishing a dedicated committee, which will be made up, if I remember correctly, of 14 members, both Senators and TDs. The Independent Members will be asked to nominate a chairperson because it is their turn in the rotation. We expect it to be up and running next month or certainly no later than April. There are some technicalities around that. The committee is being given seven months to carry out its work and produce a report, but it does not have to take seven months. It could be done more quickly. It was pointed out to me by my staff who were involved in the citizens' assembly and by the chairman, Paul Reid, that because all of the different interest groups and experts appeared before the assembly, it is not necessarily the case that the special committee should have to do that all over again. Ultimately, it is going to be a decision for the members and the Chair as to whether they want to have everyone come in again or whether they would be happy enough to get it done in one day. That is their call, not ours. What I would say in relation to the three takeaways from the report is that the chairman, Paul Reid, was very clear on these things. He said that we should have a dedicated committee and not just refer the report to the health or justice committee because it is about health and justice and a lot more. That is why we decided to go ahead with a dedicated committee. Another takeaway is that we should develop an Irish model that works for Irish circumstances and not try to copy a model from any other jurisdiction. He was also very keen to point out that while the citizens' assembly recommended decriminalisation and a health-led approach, it made many other recommendations as well. He was keen that this not just be about the issue of decriminalisation, how that works and what it would mean, important as that is. Deputy Boyd Barrett spoke about children who are in difficulty needing someone to go to and I know from my visits to schools and from talking to young people in primary and secondary schools that many schools have a school chaplain. In the past, that would have been a religious person but that is now normally not the case; it is a teacher with special training. We have increased the number of guidance counsellors too. I had a chance to visit Foróige services and Jigsaw services which are really good services, where they exist, but I appreciate that it may not be the case that every student in every school has access to the supports he or she needs. On school visits, I do a lot of them too and I have to say when I visit primary and secondary schools around the country I am so impressed with how much education has evolved and now much more interactive it is now than it was when I was in school. There is so much more technology and engagement now. Technology being available to schools is really of huge and crucial importance. I do not know if inspectors talk to students as part of carrying out inspections but I think they should do. If it is not done, it sounds like a good idea. Any time one inspects a service, one would often ask the service users what they think so if that is not done as a matter of course, I would agree with the Deputy that it ought to be done because it is really important to hear the voice of students when it comes to the quality of their education. It is their education in the end. Finally, in response to Deputy O'Sullivan's question on the citizens' assembly on the future of education, we have not taken a decision on the timing of that yet but it is intended that it be done this year.I think we need to have it set up, ideally by the middle of the year. Citizens' assemblies do not fall when the Oireachtas falls, so the election date is not a determinant in that regard, but we would like to have it set up this year. The Minister, Deputy Foley, is working on the terms of reference for that.	spk_117
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_13	I propose to take Questions Nos. 16 to 25, inclusive, together. The Cabinet committee on children and education oversees the implementation of commitments in the programme for Government in the area of children and education, including further and higher education, with a specific focus on child poverty and well-being. The Cabinet committee provides for a greater focus on improving the lives of all children in Ireland and giving them the best start possible, ensuring every child has the opportunity to fulfil their potential. The Cabinet committee on children and education met twice in 2023 and it is due to meet again shortly.	spk_118
#LeoVaradkar	2024-02-13	dail	33	Cabinet Committees	dbsect_13	I thank Deputies for their questions and contributions. I think we can all agree with Deputy Boyd Barrett that the quality of school buildings varies hugely. I have the privilege from time to time of opening new schools. I am really impressed with the quality of building and facilities but that reminds me how much we need to do to bring the older ones up to standard. Some of our schools are very old indeed. The budget for school building is now more than €1 billion a year. It has increased dramatically but it is clear we will need to increase it some more given rising building costs in particular. I know the Minister for Public Expenditure, National Development Plan Delivery and Reform, Deputy Donohoe, and the Minister for Education, Deputy Foley, are working on that at the moment. I agree with Deputy Boyd Barrett on the benefits of additional field trips by students. Deputy O'Sullivan mentioned a number of school projects in County Cork and specifically brought our attention to ASD provision and the need to do more of that, with which I firmly agree. Both Deputies Moynihan and O'Sullivan mentioned the new special schools in Glamire and Carrigaline. There is a relatively new one in my constituency, Danu Community Special School. The Government's preference is still very much for mainstreaming but special schools are needed in certain circumstances. Home tuition is also an option in other circumstances. I agree that we need to prioritise the whole issue of special needs and having a dedicated Minister with a dedicated budget was a good innovation on behalf of this Government, which I hope will continue into the next one. Deputy Dillon raised the issue of special education teacher allocations. I am advised that schools were advised of their allocations on 6 February. There will be 14,600 special education teachers in the forthcoming school year. That is an increase of 1,000 on 2021 and the highest number ever of special education teachers. The allocation model has been in place since 2017. I am told a limited change was made to the method following consultation with unions, management bodies and schools to hear their views on the strengths and shortcomings of the allocation model. It distributes the total available number of posts in line with the school's profile. Of all schools, 67% saw their allocation increase or retained their previous allocation. Of those who saw a decrease, in almost all cases, it was five hours or less. I appreciate that nobody will welcome or want a decrease for the kids attending their school. Deputy Barry raised the industrial relations dispute regarding tutors. This is an industrial relations dispute. I am sure it will be resolved - they always are - if not by negotiation, there is always the option of a referral to the WRC or Labour Court where all arguments can be heard and it can make a recommendation. Deputy Durkan raised the issue of school places in County Kildare, an area that has seen a huge increase in population in recent years. I am advised that in County Kildare, there are 3,500 junior infant pupils and that 4,000 first enrol every year. Enrolment pressures can be driven in some cases by duplication of applications, applications from outside the area and parental or student choice. In the majority of areas, including across most of County Kildare, there are sufficient places available to meet the needs of children in the area. The Government has invested more than €250 million in new school infrastructure in County Kildare. While some applicants may not have received an offer of a school place yet for 2024-25, families can be assured that all children in an area who require a school place will be provided with one. The Government and the Minister are happy to give the assurance to the Deputy that will be the case. We are working with schools and patrons to ensure there are sufficient places available and that everyone has a place for September next year.	spk_133
